-59.25	-62.75
-176.283	-15.333
-44.9667	14.7083
-3.44	81.361
-32.42	37.05
-130.2667	49.725
144.8833	20.53
-43.7035	11.4482
-43.6483	11.038
-44.9	13.3333
-44.9	14.92
-46.42	17.15
-11.9421	-19.3301
-13.3936	-23.7428
-44.5	27
-13.4753	-27.1476
-13.373	-27.7936
-42.5	30.0333
-13.8545	-29.9505
-14.4356	-33.0215
-12.25	-4.0333
-29	43
-13.442	-7.95
-13.467	-8.167
-25	0.5
-45	15.0833
143.473	12.761
-33.18	5.91
-173.8	-14.9833
-173.7916	-14.9333
-173.7833	-15.0416
-13.85	-26.0166
-0.7083	71.9583
-176.721	-22.64
-177.188	-25.887
-61.982	16.46
-174.6667	-15.3333
-174.7961	-15.9629
-174.8443	-15.8311
-174.8248	-15.633
-174.8338	-15.7186
-174.8418	-15.7804
-174.7407	-15.5134
139.95	31.8833
-34.867	35.283
-176.158	-20.4
-176.064	-19.89
-176.042	-19.82
-176.019	-19.75
-175.989	-19.65
-175.975	-19.6
125.375	3.7791
145.725	16.375
49.2166	-37.8666
-174.1788	-15.2179
-44.9	12.91
37.283	23.167
152.5333	-2.8333
179.825	-33.731
140.8783	27.2367
-32.967	36.967
-177.2666	-15.8
-177.4166	-15.9
129.0827	30.3303
128.1028	28.8137
-152	-60
-170	-64.5
-176.825	-16.9233
-177.61	-27.68
-45.6417	20.5083
-14.34	-14.03
-177.4	-26.81
40.0667	17.9667
-25.433	62.45
-29.6833	59.8167
178.517	-35.36
-34.083	36.083
-34.183	35.967
-36.433	34.867
-36.85	34.533
-37.483	34.067
164.75	-10.4
164	-10.5
-114.8	31
167.7883	-12.5433
14.85	38.6333
137	-50.25
138.55	-50.25
138.3	-50.25
136.25	-50.25
135.3	-50.25
133.8	-50.3
132.1	-50.25
131.9	-50.25
134.3	-50.4
-127.52	40.75
-13.0566	71.1348
35.35	26.225
13.8666	38.7833
149.967	-3.438
147.239	-3.076
148.764	-3.666
179.589	-34.058
-29.55	40.467
145.78	16.58
-128.9667	47.64
-45.8666	19.8666
167.6462	-12.2083
173.55	-16.3167
-129.124	47.9
15.213	38.789
48.6	-38.1
38.7333	19.6333
139.8917	31.1
142.762	22.387
51.732	-37.466
53.255	-36.101
63.923	-27.851
22.188	-53.02
11.711	-52.749
12.748	-52.42
13.312	-52.437
13.738	-52.224
15.103	-52.253
15.583	-52.208
18.817	-52.707
58.5	-31.183
58.967	-31.067
59.383	-30.85
63.55	-27.967
64.45	-27.917
65.133	-27.767
50.8527	-37.608
-174.25	-15.33
-14.52	-13.59
-103.5533	10.3333
-58.9833	-62.642
-176.705	-23.575
-176.78	-23.9
-176.8217	-24.1883
-176.208	-22.067
-176.4317	-22.8433
-175.55	-20.86
-175.2	-20.18
-174.9167	-19.45
-173.95	-17.24
25.525	36.5608
-176.75	-22.8833
-176.453	-21.73
-176.679	-22.4
-176.659	-22.34
-176.65	-22.515
68.5833	-5.4
-90.6	1
142.533	22.508
-114.0833	31.0666
-81.8333	17.8333
176	-17
-129.0417	48.4833
155.0667	-9.8
156.191	-9.254
145.85	16.88
